Gap	Count	Annotation							
336.9	13824	NA	FALSE						
336.925	11276	NA	FALSE						
336.95	9943	NA	FALSE						
336.975	13491	NA	FALSE						
337	15762	NA	FALSE						
337.025	12604	NA	FALSE						
337.05	17327	NA	FALSE						
337.075	32687	NA	FALSE						
337.1	66242	NA	TRUE						
337.125	105568	NA	TRUE						
337.15	144432	NA	TRUE						
337.175	158030	NA	TRUE						
337.2	106494	NA	TRUE						
337.225	65751	NA	TRUE						
337.25	35133	NA	FALSE						
337.275	20533	NA	FALSE						
337.3	15427	NA	FALSE						
337.325	16788	NA	FALSE						
337.35	12461	NA	FALSE						
337.375	10243	NA	FALSE						
337.4	12191	NA	FALSE						
337.425	14413	NA	FALSE						
337.45	23970	NA	FALSE						
337.475	25668	NA	FALSE						
337.5	29001	NA	FALSE						
337.525	20212	NA	FALSE						
337.55	17764	NA	FALSE						
337.575	19368	NA	FALSE						
337.6	28264	NA	FALSE						
337.625	52535	NA	FALSE						
337.65	75747	NA	TRUE						
337.675	76143	NA	TRUE						
337.7	48152	NA	FALSE						
337.725	27987	NA	FALSE						
337.75	18382	NA	FALSE						
337.775	24587	NA	FALSE						
337.8	24016	NA	FALSE						
337.825	29992	NA	FALSE						
337.85	22777	NA	FALSE						
337.875	18175	NA	FALSE						
337.9	14524	NA	FALSE						
337.925	11605	NA	FALSE						
337.95	10191	NA	FALSE						
337.975	13239	NA	FALSE						
338	15191	NA	FALSE						
338.025	12490	NA	FALSE						
338.05	17650	NA	FALSE						
338.075	30961	NA	FALSE						
338.1	60123	NA	TRUE						
338.125	114820	NA	TRUE						
338.15	145130	NA	TRUE						
338.175	150097	NA	TRUE						
338.2	112410	NA	TRUE						
338.225	68180	NA	TRUE						
338.25	38359	NA	FALSE						
338.275	21228	NA	FALSE						
338.3	15358	NA	FALSE						
338.325	16924	NA	FALSE						
338.35	11915	NA	FALSE						
338.375	10422	NA	FALSE						
338.4	11519	NA	FALSE						
338.425	14375	NA	FALSE						
338.45	27096	NA	FALSE						
338.475	25591	NA	FALSE						
338.5	28562	NA	FALSE						
338.525	20060	NA	FALSE						
338.55	16097	NA	FALSE						
338.575	19239	NA	FALSE						
338.6	28443	NA	FALSE						
338.625	48982	NA	FALSE						
338.65	74631	NA	TRUE						
338.675	72886	NA	TRUE						
338.7	47373	NA	FALSE						
338.725	28526	NA	FALSE						
338.75	18885	NA	FALSE						
338.775	23283	NA	FALSE						
338.8	25155	NA	FALSE						
338.825	29750	NA	FALSE						
338.85	23779	NA	FALSE						
338.875	17093	NA	FALSE						
338.9	14021	NA	FALSE						
338.925	11663	NA	FALSE						
338.95	10045	NA	FALSE						
338.975	12828	NA	FALSE						
339	14914	NA	FALSE						
339.025	11421	NA	FALSE						
339.05	16681	NA	FALSE						
339.075	31477	NA	FALSE						
339.1	57844	NA	TRUE						
339.125	107061	NA	TRUE						
339.15	147475	NA	TRUE						
339.175	146426	NA	TRUE						
339.2	110309	NA	TRUE						
339.225	69744	NA	TRUE						
339.25	53905	NA	FALSE						
339.275	20834	NA	FALSE						
339.3	15969	NA	FALSE						
339.325	16204	NA	FALSE						
339.35	12092	NA	FALSE						
339.375	10283	NA	FALSE						
339.4	11483	NA	FALSE						
339.425	14421	NA	FALSE						
339.45	20658	NA	FALSE						
339.475	25576	NA	FALSE						
339.5	28733	NA	FALSE						
339.525	19597	NA	FALSE						
339.55	15885	NA	FALSE						
339.575	19195	NA	FALSE						
339.6	28602	NA	FALSE						
339.625	47809	NA	FALSE						
339.65	72067	NA	TRUE						
339.675	72934	NA	TRUE						
339.7	47534	NA	FALSE						
339.725	28741	NA	FALSE						
339.75	20750	NA	FALSE						
339.775	18159	NA	FALSE						
339.8	23558	NA	FALSE						
339.825	29297	NA	FALSE						
339.85	23593	NA	FALSE						
339.875	16284	NA	FALSE						
339.9	13612	NA	FALSE						
339.925	11540	NA	FALSE						
339.95	9765	NA	FALSE						
339.975	13458	NA	FALSE						
340	15310	NA	FALSE						
340.025	11665	NA	FALSE						
340.05	17102	NA	FALSE						
340.075	30093	NA	FALSE						
340.1	58840	NA	TRUE						
340.125	95517	NA	TRUE						
340.15	149180	NA	TRUE						
340.175	151332	NA	TRUE						
340.2	116702	NA	TRUE						
340.225	83182	NA	TRUE						
340.25	49726	NA	FALSE						
340.275	20638	NA	FALSE						
340.3	16486	NA	FALSE						
340.325	16657	NA	FALSE						
340.35	11731	NA	FALSE						
340.375	10187	NA	FALSE						
340.4	11783	NA	FALSE						
340.425	14267	NA	FALSE						
340.45	17031	NA	FALSE						
340.475	25261	NA	FALSE						
340.5	28016	NA	FALSE						
340.525	19801	NA	FALSE						
340.55	16495	NA	FALSE						
340.575	18775	NA	FALSE						
340.6	28384	NA	FALSE						
340.625	47139	NA	FALSE						
340.65	75170	NA	TRUE						
340.675	73103	NA	TRUE						
340.7	49578	NA	FALSE						
340.725	29975	NA	FALSE						
340.75	19408	NA	FALSE						
340.775	16644	NA	FALSE						
340.8	21738	NA	FALSE						
340.825	28961	NA	FALSE						
340.85	22419	NA	FALSE						
340.875	16154	NA	FALSE						
340.9	13798	NA	FALSE						
340.925	11868	NA	FALSE						
340.95	9377	NA	FALSE						
340.975	12599	NA	FALSE						
341	15085	NA	FALSE						
341.025	11705	NA	FALSE						
341.05	16623	NA	FALSE						
341.075	29840	NA	FALSE						
341.1	58997	NA	TRUE						
341.125	100727	NA	TRUE						
341.15	145030	NA	TRUE						
341.175	152037	NA	TRUE						
341.2	130821	NA	TRUE						
341.225	73334	NA	TRUE						
341.25	46931	NA	FALSE						
341.275	21831	NA	FALSE						
341.3	16340	NA	FALSE						
341.325	16219	NA	FALSE						
341.35	11942	NA	FALSE						
341.375	10609	NA	FALSE						
341.4	11112	NA	FALSE						
341.425	14270	NA	FALSE						
341.45	16790	NA	FALSE						
341.475	23936	NA	FALSE						
341.5	28070	NA	FALSE						
341.525	21063	NA	FALSE						
341.55	16801	NA	FALSE						
341.575	18124	NA	FALSE						
341.6	26811	NA	FALSE						
341.625	48588	NA	FALSE						
341.65	71824	NA	TRUE						
341.675	75204	NA	TRUE						
341.7	62390	NA	TRUE						
341.725	31833	NA	FALSE						
341.75	19943	NA	FALSE						
341.775	16738	NA	FALSE						
341.8	21284	NA	FALSE						
341.825	27886	NA	FALSE						
341.85	23826	NA	FALSE						
341.875	17478	NA	FALSE						
341.9	14125	NA	FALSE						
341.925	11601	NA	FALSE						
341.95	10492	NA	FALSE						
341.975	12292	NA	FALSE						
342	15568	NA	FALSE						
342.025	12379	NA	FALSE						
342.05	16194	NA	FALSE						
342.075	29205	NA	FALSE						
342.1	56260	NA	FALSE						
342.125	106555	NA	TRUE						
342.15	145337	NA	TRUE						
342.175	149043	NA	TRUE						
342.2	147826	NA	TRUE						
342.225	72197	NA	TRUE						
342.25	41290	NA	FALSE						
342.275	24026	NA	FALSE						
342.3	15461	NA	FALSE						
342.325	16524	NA	FALSE						
342.35	12464	NA	FALSE						
342.375	10854	NA	FALSE						
342.4	11837	NA	FALSE						
342.425	13786	NA	FALSE						
342.45	18031	NA	FALSE						
342.475	23975	NA	FALSE						
342.5	28456	NA	FALSE						
342.525	20426	NA	FALSE						
342.55	15986	NA	FALSE						
342.575	18132	NA	FALSE						
342.6	27902	NA	FALSE						
342.625	49411	NA	FALSE						
342.65	71821	NA	TRUE						
342.675	75429	NA	TRUE						
342.7	63599	NA	TRUE						
342.725	30252	NA	FALSE						
342.75	19175	NA	FALSE						
342.775	18379	NA	FALSE						
342.8	22469	NA	FALSE						
342.825	27615	NA	FALSE						
342.85	24331	NA	FALSE						
342.875	17392	NA	FALSE						
342.9	13727	NA	FALSE						
342.925	11625	NA	FALSE						
342.95	10185	NA	FALSE						
342.975	12520	NA	FALSE						
343	14646	NA	FALSE						
343.025	12118	NA	FALSE						
343.05	15655	NA	FALSE						
343.075	29764	NA	FALSE						
343.1	55856	NA	FALSE						
343.125	105696	NA	TRUE						
343.15	154870	NA	TRUE						
343.175	155088	NA	TRUE						
343.2	131231	NA	TRUE						
343.225	71246	NA	TRUE						
343.25	42380	NA	FALSE						
343.275	21800	NA	FALSE						
343.3	14694	NA	FALSE						
343.325	16491	NA	FALSE						
343.35	12018	NA	FALSE						
343.375	9951	NA	FALSE						
343.4	11326	NA	FALSE						
343.425	13760	NA	FALSE						
343.45	19021	NA	FALSE						
343.475	24562	NA	FALSE						
343.5	28371	NA	FALSE						
343.525	22175	NA	FALSE						
343.55	16907	NA	FALSE						
343.575	19011	NA	FALSE						
343.6	29393	NA	FALSE						
343.625	55142	NA	FALSE						
343.65	70835	NA	TRUE						
343.675	76073	NA	TRUE						
343.7	57413	NA	FALSE						
343.725	29920	NA	FALSE						
343.75	19119	NA	FALSE						
343.775	17437	NA	FALSE						
343.8	22761	NA	FALSE						
343.825	28937	NA	FALSE						
343.85	24094	NA	FALSE						
343.875	18214	NA	FALSE						
343.9	13778	NA	FALSE						
343.925	12158	NA	FALSE						
343.95	9898	NA	FALSE						
343.975	12768	NA	FALSE						
344	15120	NA	FALSE						
344.025	11899	NA	FALSE						
344.05	16086	NA	FALSE						
344.075	29349	NA	FALSE						
344.1	57177	NA	FALSE						
344.125	115680	NA	TRUE						
344.15	156371	NA	TRUE						
344.175	158983	NA	TRUE						
344.2	123713	NA	TRUE						
344.225	71893	NA	TRUE						
344.25	42607	NA	FALSE						
344.275	21762	NA	FALSE						
344.3	14871	NA	FALSE						
344.325	16824	NA	FALSE						
344.35	12261	NA	FALSE						
344.375	10145	NA	FALSE						
344.4	11289	NA	FALSE						
344.425	14459	NA	FALSE						
344.45	18331	NA	FALSE						
344.475	24176	NA	FALSE						
344.5	29213	NA	FALSE						
344.525	21303	NA	FALSE						
344.55	16191	NA	FALSE						
344.575	18253	NA	FALSE						
344.6	29346	NA	FALSE						
344.625	63693	NA	TRUE						
344.65	73643	NA	TRUE						
344.675	78467	NA	TRUE						
344.7	52182	NA	FALSE						
344.725	30728	NA	FALSE						
344.75	19955	NA	FALSE						
344.775	16988	NA	FALSE						
344.8	22527	NA	FALSE						
344.825	29473	NA	FALSE						
344.85	24081	NA	FALSE						
344.875	17084	NA	FALSE						
344.9	14166	NA	FALSE						
344.925	12728	NA	FALSE						
344.95	9943	NA	FALSE						
344.975	12694	NA	FALSE						
345	15132	NA	FALSE						
345.025	11856	NA	FALSE						
345.05	15645	NA	FALSE						
345.075	27869	NA	FALSE						
345.1	59301	NA	TRUE						
345.125	119880	NA	TRUE						
345.15	146505	NA	TRUE						
345.175	162065	NA	TRUE						
345.2	116360	NA	TRUE						
345.225	68257	NA	TRUE						
345.25	41530	NA	FALSE						
345.275	21212	NA	FALSE						
345.3	15019	NA	FALSE						
345.325	16191	NA	FALSE						
345.35	12360	NA	FALSE						
345.375	9764	NA	FALSE						
345.4	11070	NA	FALSE						
345.425	13648	NA	FALSE						
345.45	17153	NA	FALSE						
345.475	24019	NA	FALSE						
345.5	28986	NA	FALSE						
345.525	20112	NA	FALSE						
345.55	15415	NA	FALSE						
345.575	18412	NA	FALSE						
345.6	27127	NA	FALSE						
345.625	59938	NA	TRUE						
345.65	71656	NA	TRUE						
345.675	75766	NA	TRUE						
345.7	50531	NA	FALSE						
345.725	28976	NA	FALSE						
345.75	20438	NA	FALSE						
345.775	16678	NA	FALSE						
345.8	20624	NA	FALSE						
345.825	28399	NA	FALSE						
345.85	23661	NA	FALSE						
345.875	16392	NA	FALSE						
345.9	13826	NA	FALSE						
345.925	12301	NA	FALSE						
345.95	9637	NA	FALSE						
345.975	12398	NA	FALSE						
346	15377	NA	FALSE						
346.025	12371	NA	FALSE						
346.05	14889	NA	FALSE						
346.075	26823	NA	FALSE						
346.1	54803	NA	FALSE						
346.125	108902	NA	TRUE						
346.15	144544	NA	TRUE						
346.175	154737	NA	TRUE						
346.2	112452	NA	TRUE						
346.225	70312	NA	TRUE						
346.25	40202	NA	FALSE						
346.275	21126	NA	FALSE						
346.3	15227	NA	FALSE						
346.325	16417	NA	FALSE						
346.35	12789	NA	FALSE						
346.375	9638	NA	FALSE						
346.4	11176	NA	FALSE						
346.425	12922	NA	FALSE						
346.45	16889	NA	FALSE						
346.475	22863	NA	FALSE						
346.5	27541	NA	FALSE						
346.525	19974	NA	FALSE						
346.55	15760	NA	FALSE						
346.575	16932	NA	FALSE						
346.6	26371	NA	FALSE						
346.625	50611	NA	FALSE						
346.65	71398	NA	TRUE						
346.675	71475	NA	TRUE						
346.7	50339	NA	FALSE						
346.725	29896	NA	FALSE						
346.75	20583	NA	FALSE						
346.775	16193	NA	FALSE						
346.8	20748	NA	FALSE						
346.825	27153	NA	FALSE						
346.85	23524	NA	FALSE						
346.875	16250	NA	FALSE						
346.9	13431	NA	FALSE						
346.925	11886	NA	FALSE						
346.95	9154	NA	FALSE						
346.975	11710	NA	FALSE						
347	14739	NA	FALSE						
347.025	12217	NA	FALSE						
347.05	14809	NA	FALSE						
347.075	27307	NA	FALSE						
347.1	52732	NA	FALSE						
347.125	95484	NA	TRUE						
347.15	150805	NA	TRUE						
347.175	150237	NA	TRUE						
347.2	110749	NA	TRUE						
347.225	75064	NA	TRUE						
347.25	39999	NA	FALSE						
347.275	21405	NA	FALSE						
347.3	14695	NA	FALSE						
347.325	16567	NA	FALSE						
347.35	13265	NA	FALSE						
347.375	9350	NA	FALSE						
347.4	10907	NA	FALSE						
347.425	13752	NA	FALSE						
347.45	15897	NA	FALSE						
347.475	22946	NA	FALSE						
347.5	27691	NA	FALSE						
347.525	20911	NA	FALSE						
347.55	15913	NA	FALSE						
347.575	16901	NA	FALSE						
347.6	26577	NA	FALSE						
347.625	45618	NA	FALSE						
347.65	70243	NA	TRUE						
347.675	71039	NA	TRUE						
347.7	52490	NA	FALSE						
347.725	30247	NA	FALSE						
347.75	20415	NA	FALSE						
347.775	15736	NA	FALSE						
347.8	20027	NA	FALSE						
347.825	27795	NA	FALSE						
347.85	24275	NA	FALSE						
347.875	16733	NA	FALSE						
347.9	13263	NA	FALSE						
347.925	12061	NA	FALSE						
347.95	9375	NA	FALSE						
347.975	11438	NA	FALSE						
348	14834	NA	FALSE						
348.025	11835	NA	FALSE						
348.05	14478	NA	FALSE						
348.075	27979	NA	FALSE						
348.1	51674	NA	FALSE						
348.125	89706	NA	TRUE						
348.15	146770	NA	TRUE						
348.175	150916	NA	TRUE						
348.2	118947	NA	TRUE						
348.225	72809	NA	TRUE						
348.25	42020	NA	FALSE						
348.275	21465	NA	FALSE						
348.3	14459	NA	FALSE						
348.325	16808	NA	FALSE						
348.35	12771	NA	FALSE						
348.375	8951	NA	FALSE						
348.4	10633	NA	FALSE						
348.425	14125	NA	FALSE						
348.45	15718	NA	FALSE						
348.475	22806	NA	FALSE						
348.5	27511	NA	FALSE						
348.525	20777	NA	FALSE						
348.55	16025	NA	FALSE						
348.575	17300	NA	FALSE						
348.6	25548	NA	FALSE						
348.625	44015	NA	FALSE						
348.65	67438	NA	TRUE						
348.675	74113	NA	TRUE						
348.7	57136	NA	FALSE						
348.725	32080	NA	FALSE						
348.75	20192	NA	FALSE						
348.775	15875	NA	FALSE						
348.8	20676	NA	FALSE						
348.825	27616	NA	FALSE						
348.85	24866	NA	FALSE						
348.875	16849	NA	FALSE						
348.9	13662	NA	FALSE						
348.925	12149	NA	FALSE						
348.95	10105	NA	FALSE						
348.975	11592	NA	FALSE						
349	14307	NA	FALSE						
349.025	12114	NA	FALSE						
349.05	14130	NA	FALSE						
349.075	26199	NA	FALSE						
349.1	49360	NA	FALSE						
349.125	92429	NA	TRUE						
349.15	138436	NA	TRUE						
349.175	154727	NA	TRUE						
349.2	123756	NA	TRUE						
349.225	73298	NA	TRUE						
349.25	40867	NA	FALSE						
349.275	21751	NA	FALSE						
349.3	15142	NA	FALSE						
349.325	16290	NA	FALSE						
349.35	13035	NA	FALSE						
349.375	9886	NA	FALSE						
349.4	10553	NA	FALSE						
349.425	14109	NA	FALSE						
349.45	16269	NA	FALSE						
349.475	22408	NA	FALSE						
349.5	27754	NA	FALSE						
349.525	22949	NA	FALSE						
349.55	17512	NA	FALSE						
349.575	16998	NA	FALSE						
349.6	25160	NA	FALSE						
349.625	43211	NA	FALSE						
349.65	68972	NA	TRUE						
349.675	76025	NA	TRUE						
349.7	54681	NA	FALSE						
349.725	32430	NA	FALSE						
349.75	19802	NA	FALSE						
349.775	16256	NA	FALSE						
349.8	19538	NA	FALSE						
349.825	27380	NA	FALSE						
349.85	25237	NA	FALSE						
349.875	19656	NA	FALSE						
349.9	13268	NA	FALSE						
349.925	12594	NA	FALSE						
349.95	11630	NA	FALSE						
349.975	11823	NA	FALSE						
350	14955	NA	FALSE						
350.025	11995	NA	FALSE						
350.05	14642	NA	FALSE						
350.075	27554	NA	FALSE						
350.1	47675	NA	FALSE						
350.125	89897	NA	TRUE						
350.15	136309	NA	TRUE						
350.175	147205	NA	TRUE						
350.2	117038	NA	TRUE						
350.225	76464	NA	TRUE						
350.25	40074	NA	FALSE						
350.275	22883	NA	FALSE						
350.3	15974	NA	FALSE						
350.325	16372	NA	FALSE						
350.35	12883	NA	FALSE						
350.375	9666	NA	FALSE						
350.4	10656	NA	FALSE						
350.425	14313	NA	FALSE						
350.45	16222	NA	FALSE						
350.475	21829	NA	FALSE						
350.5	28391	NA	FALSE						
350.525	21817	NA	FALSE						
350.55	16934	NA	FALSE						
350.575	18037	NA	FALSE						
350.6	24074	NA	FALSE						
350.625	41966	NA	FALSE						
350.65	69264	NA	TRUE						
350.675	78384	NA	TRUE						
350.7	55455	NA	FALSE						
350.725	30903	NA	FALSE						
350.75	19978	NA	FALSE						
350.775	16866	NA	FALSE						
350.8	20815	NA	FALSE						
350.825	27657	NA	FALSE						
350.85	24166	NA	FALSE						
350.875	17298	NA	FALSE						
350.9	14235	NA	FALSE						
350.925	12360	NA	FALSE						
350.95	10114	NA	FALSE						
350.975	11778	NA	FALSE						
351	14531	NA	FALSE						
351.025	11971	NA	FALSE						
351.05	14170	NA	FALSE						
351.075	27051	NA	FALSE						
351.1	47006	NA	FALSE						
351.125	91243	NA	TRUE						
351.15	135347	NA	TRUE						
351.175	142963	NA	TRUE						
351.2	119148	NA	TRUE						
351.225	75707	NA	TRUE						
351.25	44467	NA	FALSE						
351.275	22641	NA	FALSE						
351.3	15758	NA	FALSE						
351.325	15624	NA	FALSE						
351.35	12702	NA	FALSE						
351.375	9187	NA	FALSE						
351.4	10549	NA	FALSE						
351.425	13200	NA	FALSE						
351.45	17152	NA	FALSE						
351.475	21605	NA	FALSE						
351.5	27270	NA	FALSE						
351.525	20954	NA	FALSE						
351.55	15259	NA	FALSE						
351.575	17152	NA	FALSE						
351.6	24419	NA	FALSE						
351.625	41889	NA	FALSE						
351.65	67110	NA	TRUE						
351.675	77417	NA	TRUE						
351.7	56732	NA	FALSE						
351.725	30843	NA	FALSE						
351.75	20171	NA	FALSE						
351.775	16214	NA	FALSE						
351.8	21285	NA	FALSE						
351.825	26519	NA	FALSE						
351.85	23987	NA	FALSE						
351.875	16177	NA	FALSE						
351.9	13264	NA	FALSE						
351.925	11647	NA	FALSE						
351.95	9404	NA	FALSE						
351.975	11697	NA	FALSE						
352	14907	NA	FALSE						
352.025	12469	NA	FALSE						
352.05	13665	NA	FALSE						
352.075	25922	NA	FALSE						
352.1	47632	NA	FALSE						
352.125	86829	NA	TRUE						
352.15	131961	NA	TRUE						
352.175	149467	NA	TRUE						
352.2	118881	NA	TRUE						
352.225	77244	NA	TRUE						
352.25	45840	NA	FALSE						
352.275	22678	NA	FALSE						
352.3	14541	NA	FALSE						
352.325	15866	NA	FALSE						
352.35	13016	NA	FALSE						
352.375	8934	NA	FALSE						
352.4	10743	NA	FALSE						
352.425	12913	NA	FALSE						
352.45	16561	NA	FALSE						
352.475	21579	NA	FALSE						
352.5	27487	NA	FALSE						
352.525	21075	NA	FALSE						
352.55	15225	NA	FALSE						
352.575	16324	NA	FALSE						
352.6	25497	NA	FALSE						
352.625	45567	NA	FALSE						
352.65	66457	NA	TRUE						
352.675	74731	NA	TRUE						
352.7	54055	NA	FALSE						
352.725	31288	NA	FALSE						
352.75	20060	NA	FALSE						
352.775	15822	NA	FALSE						
352.8	20922	NA	FALSE						
352.825	27371	NA	FALSE						
352.85	24414	NA	FALSE						
352.875	16373	NA	FALSE						
352.9	12937	NA	FALSE						
352.925	11988	NA	FALSE						
352.95	9682	NA	FALSE						
352.975	11504	NA	FALSE						
353	15776	NA	FALSE						
353.025	11620	NA	FALSE						
353.05	13642	NA	FALSE						
353.075	26653	NA	FALSE						
353.1	47620	NA	FALSE						
353.125	93034	NA	TRUE						
353.15	132314	NA	TRUE						
353.175	145553	NA	TRUE						
353.2	119358	NA	TRUE						
353.225	77455	NA	TRUE						
353.25	44132	NA	FALSE						
353.275	23557	NA	FALSE						
353.3	15087	NA	FALSE						
353.325	16067	NA	FALSE						
353.35	13284	NA	FALSE						
353.375	9718	NA	FALSE						
353.4	10707	NA	FALSE						
353.425	13284	NA	FALSE						
353.45	16031	NA	FALSE						
353.475	22104	NA	FALSE						
353.5	28985	NA	FALSE						
353.525	20401	NA	FALSE						
353.55	15286	NA	FALSE						
353.575	16908	NA	FALSE						
353.6	25220	NA	FALSE						
353.625	47086	NA	FALSE						
353.65	66457	NA	TRUE						
353.675	72940	NA	TRUE						
353.7	55039	NA	FALSE						
353.725	32189	NA	FALSE						
353.75	19986	NA	FALSE						
353.775	15250	NA	FALSE						
353.8	20571	NA	FALSE						
353.825	26760	NA	FALSE						
353.85	24235	NA	FALSE						
353.875	16728	NA	FALSE						
353.9	13821	NA	FALSE						
353.925	11985	NA	FALSE						
353.95	9938	NA	FALSE						
353.975	11269	NA	FALSE						
354	16132	NA	FALSE						
354.025	11952	NA	FALSE						
354.05	13409	NA	FALSE						
354.075	25457	NA	FALSE						
354.1	46195	NA	FALSE						
354.125	92686	NA	TRUE						
354.15	129455	NA	TRUE						
354.175	139506	NA	TRUE						
354.2	125771	NA	TRUE						
354.225	84385	NA	TRUE						
354.25	43911	NA	FALSE						
354.275	25773	NA	FALSE						
354.3	16115	NA	FALSE						
354.325	15552	NA	FALSE						
354.35	12820	NA	FALSE						
354.375	9158	NA	FALSE						
354.4	10804	NA	FALSE						
354.425	13837	NA	FALSE						
354.45	14583	NA	FALSE						
354.475	21797	NA	FALSE						
354.5	28267	NA	FALSE						
354.525	21203	NA	FALSE						
354.55	15562	NA	FALSE						
354.575	16498	NA	FALSE						
354.6	24264	NA	FALSE						
354.625	45826	NA	FALSE						
354.65	65927	NA	TRUE						
354.675	72239	NA	TRUE						
354.7	55891	NA	FALSE						
354.725	32902	NA	FALSE						
354.75	21807	NA	FALSE						
354.775	15308	NA	FALSE						
354.8	18896	NA	FALSE						
354.825	27133	NA	FALSE						
354.85	24552	NA	FALSE						
354.875	16726	NA	FALSE						
354.9	13829	NA	FALSE						
354.925	11803	NA	FALSE						
354.95	9953	NA	FALSE						
354.975	11278	NA	FALSE						
355	14541	NA	FALSE						
355.025	12357	NA	FALSE						
355.05	13774	NA	FALSE						
